ConditionName,ConditionSNOMED,PathogenName,PathogenTaxonID,Fatalities,CountryName,CountryISO,Admin1Name,Weeks,PeriodStartDate,PeriodEndDate,CountValue
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,35,27/8/2014,2/9/2014,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,36,3/9/2014,9/9/2014,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,37,10/9/2014,16/9/2014,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,38,17/9/2014,23/9/2014,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,39,24/9/2014,30/9/2014,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,40,1/10/2014,7/10/2014,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,41,8/10/2014,14/10/2014,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,42,15/10/2014,21/10/2014,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,43,22/10/2014,28/10/2014,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,44,29/10/2014,4/11/2014,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,45,5/11/2014,11/11/2014,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,46,12/11/2014,18/11/2014,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,47,19/11/2014,25/11/2014,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,48,26/11/2014,2/12/2014,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,49,3/12/2014,9/12/2014,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,50,10/12/2014,16/12/2014,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,51,17/12/2014,23/12/2014,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,52,24/12/2014,30/12/2014,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,1,1/1/2015,7/1/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,2,8/1/2015,14/1/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,3,15/1/2015,21/1/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,4,22/1/2015,28/1/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,5,29/1/2015,4/2/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,6,5/2/2015,11/2/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,7,12/2/2015,18/2/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,8,19/2/2015,25/2/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,9,26/2/2015,4/3/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,10,5/3/2015,11/3/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,11,12/3/2015,18/3/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,12,19/3/2015,25/3/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,13,26/3/2015,1/4/2015,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,14,2/4/2015,8/4/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,15,9/4/2015,15/4/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,16,16/4/2015,22/4/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,17,23/4/2015,29/4/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,18,30/4/2015,6/5/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,19,7/5/2015,13/5/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,20,14/5/2015,20/5/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,21,21/5/2015,27/5/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,22,28/5/2015,3/6/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,23,4/6/2015,10/6/2015,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,24,11/6/2015,17/6/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,25,18/6/2015,24/6/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,26,25/6/2015,1/7/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,27,2/7/2015,8/7/2015,3
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,28,9/7/2015,15/7/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,29,16/7/2015,22/7/2015,4
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,30,23/7/2015,29/7/2015,3
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,31,30/7/2015,5/8/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,32,6/8/2015,12/8/2015,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,33,13/8/2015,19/8/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,34,20/8/2015,26/8/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,35,27/8/2015,2/9/2015,4
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,36,3/9/2015,9/9/2015,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,37,10/9/2015,16/9/2015,4
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,38,17/9/2015,23/9/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,39,24/9/2015,30/9/2015,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,40,1/10/2015,7/10/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,41,8/10/2015,14/10/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,42,15/10/2015,21/10/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,43,22/10/2015,28/10/2015,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,44,29/10/2015,4/11/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,45,5/11/2015,11/11/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,46,12/11/2015,18/11/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,47,19/11/2015,25/11/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,48,26/11/2015,2/12/2015,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,49,3/12/2015,9/12/2015,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,50,10/12/2015,16/12/2015,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,51,17/12/2015,23/12/2015,3
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,52,24/12/2015,30/12/2015,6
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,1,1/1/2016,7/1/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,2,8/1/2016,14/1/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,3,15/1/2016,21/1/2016,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,4,22/1/2016,28/1/2016,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,5,29/1/2016,4/2/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,6,5/2/2016,11/2/2016,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,7,12/2/2016,18/2/2016,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,8,19/2/2016,25/2/2016,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,9,26/2/2016,3/3/2016,3
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,10,4/3/2016,10/3/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,11,11/3/2016,17/3/2016,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,12,18/3/2016,24/3/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,13,25/3/2016,31/3/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,14,1/4/2016,7/4/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,15,8/4/2016,14/4/2016,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,16,15/4/2016,21/4/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,17,22/4/2016,28/4/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,18,29/4/2016,5/5/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,19,6/5/2016,12/5/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,20,13/5/2016,19/5/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,21,20/5/2016,26/5/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,22,27/5/2016,2/6/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,23,3/6/2016,9/6/2016,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,24,10/6/2016,16/6/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,25,17/6/2016,23/6/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,26,24/6/2016,30/6/2016,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,27,1/7/2016,7/7/2016,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,28,8/7/2016,14/7/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,29,15/7/2016,21/7/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,30,22/7/2016,28/7/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,31,29/7/2016,4/8/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,32,5/8/2016,11/8/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,33,12/8/2016,18/8/2016,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,34,19/8/2016,25/8/2016,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,35,26/8/2016,1/9/2016,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,36,2/9/2016,8/9/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,37,9/9/2016,15/9/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,38,16/9/2016,22/9/2016,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,39,23/9/2016,29/9/2016,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,40,30/9/2016,6/10/2016,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,41,7/10/2016,13/10/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,42,14/10/2016,20/10/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,43,21/10/2016,27/10/2016,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,44,28/10/2016,3/11/2016,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,45,4/11/2016,10/11/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,46,11/11/2016,17/11/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,47,18/11/2016,24/11/2016,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,48,25/11/2016,1/12/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,49,2/12/2016,8/12/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,50,9/12/2016,15/12/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,51,16/12/2016,22/12/2016,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,52,23/12/2016,29/12/2016,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,1,1/1/2017,7/1/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,2,8/1/2017,14/1/2017,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,3,15/1/2017,21/1/2017,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,4,22/1/2017,28/1/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,5,29/1/2017,4/2/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,6,5/2/2017,11/2/2017,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,7,12/2/2017,18/2/2017,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,8,19/2/2017,25/2/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,9,26/2/2017,4/3/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,10,5/3/2017,11/3/2017,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,11,12/3/2017,18/3/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,12,19/3/2017,25/3/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,13,26/3/2017,1/4/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,14,2/4/2017,8/4/2017,3
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,15,9/4/2017,15/4/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,16,16/4/2017,22/4/2017,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,17,23/4/2017,29/4/2017,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,18,30/4/2017,6/5/2017,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,19,7/5/2017,13/5/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,20,14/5/2017,20/5/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,21,21/5/2017,27/5/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,22,28/5/2017,3/6/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,23,4/6/2017,10/6/2017,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,24,11/6/2017,17/6/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,25,18/6/2017,24/6/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,26,25/6/2017,1/7/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,27,2/7/2017,8/7/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,28,9/7/2017,15/7/2017,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,29,16/7/2017,22/7/2017,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,30,23/7/2017,29/7/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,31,30/7/2017,5/8/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,32,6/8/2017,12/8/2017,4
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,33,13/8/2017,19/8/2017,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,34,20/8/2017,26/8/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,35,27/8/2017,2/9/2017,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,36,3/9/2017,9/9/2017,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,37,10/9/2017,16/9/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,38,17/9/2017,23/9/2017,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,39,24/9/2017,30/9/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,40,1/10/2017,7/10/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,41,8/10/2017,14/10/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,42,15/10/2017,21/10/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,43,22/10/2017,28/10/2017,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,44,29/10/2017,4/11/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,45,5/11/2017,11/11/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,46,12/11/2017,18/11/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,47,19/11/2017,25/11/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,48,26/11/2017,2/12/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,49,3/12/2017,9/12/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,50,10/12/2017,16/12/2017,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,51,17/12/2017,23/12/2017,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,52,24/12/2017,30/12/2017,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,1,1/1/2018,7/1/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,2,8/1/2018,14/1/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,3,15/1/2018,21/1/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,4,22/1/2018,28/1/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,5,29/1/2018,4/2/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,6,5/2/2018,11/2/2018,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,7,12/2/2018,18/2/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,8,19/2/2018,25/2/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,9,26/2/2018,4/3/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,10,5/3/2018,11/3/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,11,12/3/2018,18/3/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,12,19/3/2018,25/3/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,13,26/3/2018,1/4/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,14,2/4/2018,8/4/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,15,9/4/2018,15/4/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,16,16/4/2018,22/4/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,17,23/4/2018,29/4/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,18,30/4/2018,6/5/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,19,7/5/2018,13/5/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,20,14/5/2018,20/5/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,21,21/5/2018,27/5/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,22,28/5/2018,3/6/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,23,4/6/2018,10/6/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,24,11/6/2018,17/6/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,25,18/6/2018,24/6/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,26,25/6/2018,1/7/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,27,2/7/2018,8/7/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,28,9/7/2018,15/7/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,29,16/7/2018,22/7/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,30,23/7/2018,29/7/2018,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,31,30/7/2018,5/8/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,32,6/8/2018,12/8/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,33,13/8/2018,19/8/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,34,20/8/2018,26/8/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,35,27/8/2018,2/9/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,36,3/9/2018,9/9/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,37,10/9/2018,16/9/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,38,17/9/2018,23/9/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,39,24/9/2018,30/9/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,40,1/10/2018,7/10/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,41,8/10/2018,14/10/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,42,15/10/2018,21/10/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,43,22/10/2018,28/10/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,44,29/10/2018,4/11/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,45,5/11/2018,11/11/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,46,12/11/2018,18/11/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,47,19/11/2018,25/11/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,48,26/11/2018,2/12/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,49,3/12/2018,9/12/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,50,10/12/2018,16/12/2018,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,51,17/12/2018,23/12/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,52,24/12/2018,30/12/2018,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,1,1/1/2019,7/1/2019,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,2,8/1/2019,14/1/2019,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,3,15/1/2019,21/1/2019,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,4,22/1/2019,28/1/2019,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,5,29/1/2019,4/2/2019,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,6,5/2/2019,11/2/2019,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,7,12/2/2019,18/2/2019,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,8,19/2/2019,25/2/2019,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,9,26/2/2019,4/3/2019,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,10,5/3/2019,11/3/2019,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,11,12/3/2019,18/3/2019,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,12,19/3/2019,25/3/2019,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,13,26/3/2019,1/4/2019,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,14,2/4/2019,8/4/2019,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,15,9/4/2019,15/4/2019,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,16,16/4/2019,22/4/2019,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,17,23/4/2019,29/4/2019,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,18,30/4/2019,6/5/2019,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,19,7/5/2019,13/5/2019,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,20,14/5/2019,20/5/2019,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,21,21/5/2019,27/5/2019,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,22,28/5/2019,3/6/2019,1
